software_name,username,location,country
tacorna_taco,yniknafs,,None
tacorna_taco,balajipandian,,None
GATB_dsk,rchikhi,France,France
GATB_dsk,rizkg,,None
GATB_dsk,genscale-admin,"Rennes, France",France
GATB_dsk,clemaitre,"Rennes, France",France
GATB_dsk,cdeltel,Rennes,France
adrlar_CanSNPer,adrlar,London,United Kingdom
adrlar_CanSNPer,emilhaegglund,Uppsala,Sweden
adrlar_CanSNPer,druvus,Sweden,Sweden
adrlar_CanSNPer,CarolineOhrman,,None
onecodex_taxonomy,boydgreenfield,,None
onecodex_taxonomy,ngreenfield,,None
onecodex_taxonomy,Keats,EU,None
onecodex_taxonomy,audy,"San Francisco, CA",United States
onecodex_taxonomy,nkrumm,,None
onecodex_taxonomy,clausmith,"Ottawa, ON",Canada
mateidavid_tclap,mateidavid,Toronto,Canada
mhammell-laboratory_TEtranscripts,olivertam,,None
mhammell-laboratory_TEtranscripts,yingjin07,,None
mhammell-laboratory_TEtranscripts,mdshw5,"Boston, MA",United States
mhammell-laboratory_TEtranscripts,pschaughency,,None
mhammell-laboratory_TEtranscripts,talithaforcier,,None
lh3_bgt,lh3,"Boston, MA, USA",United States
griffithlab_convert_zero_one_based,bainscou,,None
griffithlab_convert_zero_one_based,ahwagner,"Columbus, OH",United States
xiaeryu_SpoTyping,xiaeryu,Singapore,Singapore
hsinnan75_GSAlign,hsinnan75,"Taipei, Taiwan",Taiwan
gtamazian_chromosomer,gtamazian,,None
cbg-ethz_PredictHaplo,kpj,,None
cbg-ethz_PredictHaplo,DrYak,,None
ebi-gene-expression-group_scanpy-scripts,nh3,,None
ebi-gene-expression-group_scanpy-scripts,pinin4fjords,"Cambridge, UK",United Kingdom
ebi-gene-expression-group_scanpy-scripts,pcm32,"Hinxton, Cambridge, UK",United Kingdom
ebi-gene-expression-group_scanpy-scripts,flying-sheep,München,Macao
ebi-gene-expression-group_scanpy-scripts,nomadscientist,Milton Keynes,United Kingdom
mgalardini_pyseer,mgalardini,"Hannover, Germany",Germany
mgalardini_pyseer,johnlees,"London, UK",United Kingdom
mgalardini_pyseer,julibeg,,None
mgalardini_pyseer,lvclark,"Illinois, USA",United States
FusionInspector_FusionInspector,brianjohnhaas,,None
FusionInspector_FusionInspector,TimothyTickle,United States,United States
FusionInspector_FusionInspector,tstrnity,,None
FusionInspector_FusionInspector,plijnzaad,,None
xia-lab_MetaboAnalystR,jsychong,,None
xia-lab_MetaboAnalystR,Zhiqiang-PANG,,None
xia-lab_MetaboAnalystR,xia-lab,Montreal,Canada
xia-lab_MetaboAnalystR,ecotoxxplorer,,None
xia-lab_MetaboAnalystR,maiyama,Vancouver,Canada
xia-lab_MetaboAnalystR,boegel,Belgium,Belgium
xia-lab_MetaboAnalystR,bblum9,,None
xia-lab_MetaboAnalystR,jorainer,"Bolzano, Italy",Italy
xiaeryu_RD-Analyzer,xiaeryu,Singapore,Singapore
single-cell-genetics_cellsnp-lite,hxj5,,None
single-cell-genetics_cellsnp-lite,huangyh09,Hong Kong,Hong Kong
jodyphelan_pathogen-profiler,jodyphelan,"London, UK",United Kingdom
jodyphelan_pathogen-profiler,pvanheus,,None
DanFaria_GOEnrichment,DanFaria,Portugal,Portugal
ruanjue_smartdenovo,ruanjue,"ShenZhen, China",China
ruanjue_smartdenovo,lh3,"Boston, MA, USA",United States
ruanjue_smartdenovo,voutcn,,None
ruanjue_smartdenovo,wushigang2,,None
ruanjue_smartdenovo,WenchaoLin,"TEDA, Tianjin, China",China
zhangtaolab_Chorus2,forrestzhang,,None
zhangtaolab_Chorus2,ljq12697,,None
zhangtaolab_Chorus2,gorliver,,None
timflutre_eqtlbma,timflutre-perso,France,France
timflutre_eqtlbma,pcarbo,"Chicago, IL",United States
timflutre_eqtlbma,gaow,"New York, NY",United States
timflutre_eqtlbma,daichaoxing,Chicago,United States
arq5x_lumpy-sv,ryanlayer,"Boulder, CO",United States
arq5x_lumpy-sv,cc2qe,"Boston, MA",United States
arq5x_lumpy-sv,brentp,"Utrecht, Netherlands",Netherlands
arq5x_lumpy-sv,ernfrid,"Saint Louis, MO",United States
arq5x_lumpy-sv,arq5x,"Salt Lake City, Utah",United States
arq5x_lumpy-sv,roryk,"Branford, CT",United States
arq5x_lumpy-sv,chapmanb,"Boston, MA",United States
arq5x_lumpy-sv,YourePrettyGood,,None
arq5x_lumpy-sv,arahuja,NYC,United States
arq5x_lumpy-sv,bpow,"Chapel Hill, NC, USA",United States
arq5x_lumpy-sv,kdaily,"Seattle, WA",United States
arq5x_lumpy-sv,mschatz,,None
arq5x_lumpy-sv,pcingola,,None
arq5x_lumpy-sv,jburatti,,None
arq5x_lumpy-sv,mmterpstra,,None
rrwick_Badread,rrwick,"Melbourne, Australia",Australia
veg_hivtrace,stevenweaver,"Philadelphia, Pennsylvania",United States
veg_hivtrace,spond,"Philadelphia, PA, USA",United States
veg_hivtrace,niemasd,"University of California, San Diego",United States
veg_hivtrace,jwertheim,,None
veg_hivtrace,sahawut,,None
daissi_thesias,daissi,,None
DRL_blobtools,DRL,"Edinburgh, UK",United Kingdom
DRL_blobtools,nickp60,,None
DRL_blobtools,rjchallis,,None
DRL_blobtools,GDKO,Sophia-Antipolis,Saint Lucia
DRL_blobtools,cschu,,None
DRL_blobtools,hyphaltip,Riverside,United States
DRL_blobtools,tbooth,"Edinburgh, UK",United Kingdom
DRL_blobtools,douglasgscofield,"Uppsala, Sweden",Sweden
DRL_blobtools,sujaikumar,"Edinburgh, UK",United Kingdom
walaj_fermi-lite,lh3,"Boston, MA, USA",United States
PacificBiosciences_blasr,ylipacbio,"1305 O'Brien Dr, Menlo Park",United States
PacificBiosciences_blasr,pb-cdunn,"Menlo Park, CA",United States
PacificBiosciences_blasr,pb-dseifert,"Basel, Switzerland",Switzerland
PacificBiosciences_blasr,mhsieh,"East Menlo Park, California, USA",United States
PacificBiosciences_blasr,vrainish-pacbio,,None
PacificBiosciences_blasr,armintoepfer,Gelsenkirchen,Germany
PacificBiosciences_blasr,pezmaster31,,None
PacificBiosciences_blasr,pbjd,,None
PacificBiosciences_blasr,cdunn2001,Seattle,United States
PacificBiosciences_blasr,derekwbarnett,,None
PacificBiosciences_blasr,bnbowman,"Menlo Park, CA",United States
PacificBiosciences_blasr,natechols,SF Bay Area,United States
PacificBiosciences_blasr,dalexander,,None
PacificBiosciences_blasr,zhouanbo,"Piscataway, NJ",United States
PacificBiosciences_blasr,nlhepler,,None
dkoslicki_CMash,dkoslicki,"State College, PA",United States
dkoslicki_CMash,ShaopengLiu1,"State College, PA",United States
mtekman_packages,mtekman,,None
cancerit_BRASS,keiranmraine,"Letchworth Garden City, UK",United Kingdom
cancerit_BRASS,sb43,United Kingdom,United Kingdom
cancerit_BRASS,davidrajones,"Cambridge, UK",United Kingdom
cancerit_BRASS,yl3,"Cambridge, MA",United States
cancerit_BRASS,jmarshall,"Glasgow, Scotland",United Kingdom
cancerit_BRASS,AndyMenzies,,None
cancerit_BRASS,edawson,Working From Home,Burkina Faso
maiziex_MARS,maiziex,Vanderbilt University,United States
maiziex_MARS,volcano1998,,None
artic-network_fieldbioinformatics,nickloman,,None
artic-network_fieldbioinformatics,will-rowe,UK,United Kingdom
artic-network_fieldbioinformatics,rpoplawski0,,None
artic-network_fieldbioinformatics,sagrudd,"Huy, Germany",Germany
artic-network_fieldbioinformatics,rambaut,,None
artic-network_fieldbioinformatics,trvrb,"Seattle, WA",United States
artic-network_fieldbioinformatics,gkarthik,La Jolla,Malta
artic-network_fieldbioinformatics,jts,"Toronto, Canada",Canada
PacificBiosciences_barcoding,armintoepfer,Gelsenkirchen,Germany
PacificBiosciences_barcoding,yech1990,,None
yechengxi_DBG2OLC,yechengxi,Seattle,United States
yechengxi_DBG2OLC,pdimens,New York,United States
yechengxi_DBG2OLC,JohnUrban,"Providence, RI",United States
VishnuRaghuram94_AgrVATE,VishnuRaghuram94,"Atlanta, GA",United States
VishnuRaghuram94_AgrVATE,rpetit3,"Cheyenne, WY",United States
Kamnitsask_deepmedic,Kamnitsask,London UK,United Kingdom
Kamnitsask_deepmedic,bernardo-marques,,None
Kamnitsask_deepmedic,MiguelMonteiro,,None
Kamnitsask_deepmedic,kmader,"Zurich, Switzerland",Switzerland
Kamnitsask_deepmedic,Ravirael,,None
Kamnitsask_deepmedic,SoulGuedria,LIG,Libya
zhaoxiaofei_bindash,zhaoxiaofei,,None
zhaoxiaofei_bindash,dnbaker,"Baltimore, MD",United States
yhg926_public_kssd,yhg926,,None
BioTools-Tek_packages,mtekman,,None
jnktsj_DNApi,jnktsj,,None
jnktsj_DNApi,kepbod,"Shanghai, China",China
Bierinformatik_snoStrip,boll3,,None
Bierinformatik_snoStrip,JanLeipzig,,None
simonrharris_SKA,simonrharris,,None
simonrharris_SKA,johnlees,"London, UK",United Kingdom
fabio-cumbo_RNAcentral-data-retrieval-tool,fabio-cumbo,"Via Sommarive 9, 38123 Povo, Trento",Philippines
gogetdata_ggd-utils,brentp,"Utrecht, Netherlands",Netherlands
gogetdata_ggd-utils,mikecormier,,None
emilhaegglund_schavott,emilhaegglund,Uppsala,Sweden
emilhaegglund_schavott,druvus,Sweden,Sweden
emilhaegglund_schavott,davve2,,None
veg_BioExt,nlhepler,,None
veg_BioExt,stevenweaver,"Philadelphia, Pennsylvania",United States
veg_BioExt,spond,"Philadelphia, PA, USA",United States
veg_BioExt,davebx,"University Park, PA",United States
veg_BioExt,wm75,"Freiburg, Germany",Germany
veg_BioExt,natefoo,"State College, PA",United States
cbg-ethz_InDelFixer,armintoepfer,Gelsenkirchen,Germany
cbg-ethz_InDelFixer,dr-artio,Redwood City,United States
voutcn_megahit,voutcn,,None
voutcn_megahit,ctb,"Davis, CA",United States
voutcn_megahit,epruesse,"Denver, CO, USA",United States
voutcn_megahit,shaman-narayanasamy,,None
voutcn_megahit,lgautier,,None
voutcn_megahit,sjaenick,"Giessen, Germany",Germany
boecker-lab_sirius,mfleisch,"Jena, Germany",Germany
boecker-lab_sirius,kaibioinfo,Germany,Germany
boecker-lab_sirius,marcus-ludwig,,None
boecker-lab_sirius,ju52les,,None
boecker-lab_sirius,sebastian-boecker,,None
boecker-lab_sirius,f-kretschmer,,None
boecker-lab_sirius,MartinHoffmannJena,,None
bcgsc_xmatchview,warrenlr,"Vancouver, BC",Canada
bcgsc_xmatchview,arfon,Edinburgh,United Kingdom
bcgsc_xmatchview,keiranmraine,"Letchworth Garden City, UK",United Kingdom
bcgsc_xmatchview,lcoombe,"Vancouver, BC",Canada
alastair-droop_fqtools,alastair-droop,"Cambridge, UK",United Kingdom
alastair-droop_fqtools,kloetzl,,None
cauyrd_scanindel,cauyrd,"Austin, MN",United States
ggonnella_gfapy,ggonnella,"Goettingen, Germany",Germany
ggonnella_gfapy,jwilk,,None
ggonnella_gfapy,satta,"Berlin, Germany",Germany
ggonnella_gfapy,sjackman,"Vancouver, Canada",Canada
ggonnella_gfapy,ujjwalsh,,None
quadram-institute-bioscience_galru,andrewjpage,"Norwich, UK",United Kingdom
quadram-institute-bioscience_galru,happykhan,"Norwich, UK",United Kingdom
tprodanov_parascopy,tprodanov,,None
PacificBiosciences_extracthifi,derekwbarnett,,None
Biobix_proBAMconvert,vladie0,,None
Biobix_proBAMconvert,bgruening,Freiburg (Germany),Germany
Biobix_proBAMconvert,jj-umn,"University of Minnesota, Minneapolis, MN, USA",United States
pavanvidem_blockclust,pavanvidem,Freiburg,Germany
brinkmanlab_islandpath,cbertell,"Lausanne University Hospital, Switzerland",Switzerland
brinkmanlab_islandpath,innovate-invent,,None
quadram-institute-bioscience_dadaist2,telatin,"Norwich, UK",United Kingdom
quadram-institute-bioscience_dadaist2,rbcan,,None
quadram-institute-bioscience_dadaist2,vmikk,,None
erinijapranckeviciene_mapping_CC,erinijapranckeviciene,,None
vanheeringen-lab_peaksql,Maarten-vd-Sande,"Nijmegen, the Netherlands",Netherlands
morispi_CONSENT,morispi,,None
morispi_CONSENT,cmdoret,,None
BGI-Qingdao_TGS-GapCloser,cchd0001,QingDao / China ,Monaco
BGI-Qingdao_TGS-GapCloser,adonis316,"Qingdao, China",China
BGI-Qingdao_TGS-GapCloser,NTNguyen13,,None
EddyRivasLab_easel,cryptogenomicon,Cambridge MA,United States
EddyRivasLab_easel,nawrockie,"Bethesda, MD",United States
EddyRivasLab_easel,npcarter,,None
EddyRivasLab_easel,stationarysalesman,,None
EddyRivasLab_easel,RivasLab,,None
EddyRivasLab_easel,traviswheeler,"Missoula, MT",United States
EddyRivasLab_easel,horta,"London, UK",United Kingdom
EddyRivasLab_easel,Larofeticus,"Berkeley, CA",United States
EddyRivasLab_easel,sjaenick,"Giessen, Germany",Germany
EddyRivasLab_easel,wshands,United States,United States
EddyRivasLab_easel,althonos,"Heidelberg, Germany",Germany
EddyRivasLab_easel,nathanweeks,"Iowa, USA",United States
EddyRivasLab_easel,kiwiroy,Tauranga,New Zealand
hanyue36_nanoplexer,hanyue36,Beijing,China
hanyue36_nanoplexer,thanhleviet,UK,United Kingdom
katholt_sonneityping,katholt,,None
katholt_sonneityping,jhawkey,,None
katholt_sonneityping,kalani3010,"Melbourne, Australia",Australia
COMBINE-lab_RapMap,rob-p,"College Park, MD",United States
COMBINE-lab_RapMap,geetduggal,United States,United States
COMBINE-lab_RapMap,FlyingDeveloper,Connecticut,United States
COMBINE-lab_RapMap,vals,"Cambridge, MA",United States
COMBINE-lab_RapMap,lynxoid,CA,United States
COMBINE-lab_RapMap,roryk,"Branford, CT",United States
COL-IU_TransGeneScan,wazimismail,Bloomington IN,United States
mariodeng_FirebrowseR,mariodeng,Somewhere on a bicylce,South Africa
mariodeng_FirebrowseR,ivan-krukov,Canada,Canada
lh3_miniasm,lh3,"Boston, MA, USA",United States
lh3_miniasm,rikuu,,None
lh3_miniasm,rrwick,"Melbourne, Australia",Australia
lh3_miniasm,mcshane,"Cambridge, UK",United Kingdom
Irrationone_cellassign,Irrationone,New York,United States
Irrationone_cellassign,kieranrcampbell,"Toronto, Canada",Canada
Irrationone_cellassign,johanneskoester,"Essen, Germany",Germany
Irrationone_cellassign,nceglia,"Irvine, CA",United States
matsengrp_smctc,koadman,"Sydney, Australia",Australia
matsengrp_smctc,4ment,Australia,Australia
matsengrp_smctc,habnabit,,None
matsengrp_smctc,matsen,"Seattle, Washington, USA",United States
sequencing_NxTrim,jaredo,Bay Area,United States
sequencing_NxTrim,mmokrejs,,None
bad-ants-fleet_ribolands,bad-ants-fleet,Vienna,Austria
bad-ants-fleet_ribolands,ivohof,"Vienna, Austria",Austria
katholt_srst2,katholt,,None
katholt_srst2,rrwick,"Melbourne, Australia",Australia
katholt_srst2,bjpop,,None
katholt_srst2,wanyuac,"London, England / Chongqing, China",China
katholt_srst2,hdashnow,"Salt Lake City, Utah",United States
katholt_srst2,bewt85,,None
katholt_srst2,Redmar-van-den-Berg,,None
katholt_srst2,scwatts,,None
katholt_srst2,david-savage,Melbourne,Australia
katholt_srst2,pmenzel,Berlin,Germany
katholt_srst2,mikeinouye,,None
BackofenLab_INFO-RNA,eggzilla,,None
BackofenLab_INFO-RNA,bgruening,Freiburg (Germany),Germany
BackofenLab_INFO-RNA,HassanAmr,Freiburg,Germany
andvides_mergeNotCombined,andvides,,None
richarddurbin_pbwt,richarddurbin,Cambridge,United States
richarddurbin_pbwt,mcshane,"Cambridge, UK",United Kingdom
richarddurbin_pbwt,johnlees,"London, UK",United Kingdom
richarddurbin_pbwt,pd3,,None
richarddurbin_pbwt,dsbristol,,None
cobilab_geco3,miltondts,,None
cobilab_geco3,pratas,,None
gui11aume_starcode,gui11aume,Toronto,Canada
gui11aume_starcode,ezorita,Barcelona,Spain
gui11aume_starcode,nanakiksc,Valencia (Spain),Spain
gui11aume_starcode,vejnar,"New Haven, CT, USA",United States
adnaniazi_tailfindr,adnaniazi,"Bergen, Norway",Norway
adnaniazi_tailfindr,szalata,,None
galaxyproteomics_fastg2protlib,tmcgowan,United States,United States
acidgenomics_r-goalie,mjsteinbaugh,"Cambridge, MA",United States
bihealth_clinvar-tsv,holtgrewe,Berlin,Germany
dputhier_pygtftk,dputhier,"13288 Marseille, France",None
dputhier_pygtftk,qferre,,None
dputhier_pygtftk,guillaumecharbonnier,France Provence-Alpes-Côte d'Azur,France
will-rowe_hulk,luizirber,"Davis, CA",United States
will-rowe_hulk,will-rowe,UK,United Kingdom
osallou_cassiopee-c,osallou,"RENNES, FRANCE",France
bcgsc_ntHits,jowong4,,None
bcgsc_ntHits,lcoombe,"Vancouver, BC",Canada
bcgsc_ntHits,warrenlr,"Vancouver, BC",Canada
segatalab_cmseq,azufre451,"Tokyo, Japan",Japan
segatalab_cmseq,fbeghini,,None
segatalab_cmseq,KD-Huang,,None
segatalab_cmseq,maxibor,"Jena, Germany",Germany
segatalab_cmseq,fasnicar,"Trento, Italy",Italy
segatalab_cmseq,nsegata,,None
segatalab_cmseq,karchern,,None
marbl_meryl,brianwalenz,"Bethesda, MD",United States
marbl_meryl,arangrhie,,None
marbl_meryl,skoren,,None
marbl_meryl,snurk,"Bethesda, MD",United States
tseemann_any2fasta,tseemann,"Melbourne, AUSTRALIA",United States
tseemann_any2fasta,andersgs,Australia,Australia
mhoopmann_kronik,mhoopmann,"Seattle, Washington, USA",United States
ParBLiSS_FastANI,cjain7,"Bangalore, KA",Singapore
ParBLiSS_FastANI,aphillippy,,None
ParBLiSS_FastANI,CJ101192,,None
ParBLiSS_FastANI,blankenberg,"Cleveland, OH, USA",United States
ParBLiSS_FastANI,skoren,,None
ParBLiSS_FastANI,tcpan,,None
liulab-dfci_TRUST4,mourisl,,None
tdido_DecoyPYrat,tdido,"Madrid, Spain",Spain
tdido_DecoyPYrat,wtsi-proteomics,UK,United Kingdom
lijiayong_gvcf_regions,lijiayong,,None
lijiayong_gvcf_regions,chapmanb,"Boston, MA",United States
PathoScope_PathoScope,mani2012,Boston,United States
PathoScope_PathoScope,ecastron,"Ashburn, VA",United States
PathoScope_PathoScope,wevanjohnson,"Boston, MA",United States
PathoScope_PathoScope,mlbendall,Washington DC,United States
PathoScope_PathoScope,kacrandall,Computational Biology Institute,Equatorial Guinea
PathoScope_PathoScope,rebeclem,,None
PathoScope_PathoScope,domenico-simone,,None
PathoScope_PathoScope,rgranit,,None
hesslab-gambit_gambit,jlumpe,"San Francisco, CA",United States
ydLiu-HIT_deSALT,ydLiu-HIT,"92 West dazhi St, Nangang, Harbin",China
ydLiu-HIT_deSALT,xiangni128182,,None
ydLiu-HIT_deSALT,opplatek,"Philadelphia, PA, USA",United States
ydLiu-HIT_deSALT,tjiangHIT,"92 West dazhi St, Nangang, Harbin, Heilongjiang Province, China ",China
vxl_vxl,kwrobot,,None
vxl_vxl,hjmjohnson,"Iowa City, IA",United States
vxl_vxl,mundyj,,None
vxl_vxl,yidongVSI,,None
vxl_vxl,decrispell,,None
vxl_vxl,TimCootes,,None
vxl_vxl,drewgilliam,,None
vxl_vxl,vishaljain11,,None
vxl_vxl,dstoup,"Clifton Park, NY.",United States
vxl_vxl,andyneff,,None
vxl_vxl,ozgecanoz,,None
vxl_vxl,scott-vsi,,None
vxl_vxl,mleotta,"Clifton Park, NY",United States
vxl_vxl,aliosmanulusoy,"Redmond, WA",United States
vxl_vxl,bradking,,None
vxl_vxl,ydong-vsi,,None
vxl_vxl,scottsorensenvision,,None
vxl_vxl,DVigneault,"San Diego, CA",United States
vxl_vxl,thewtex,"Cary, NC",United States
vxl_vxl,clucock1,,None
vxl_vxl,rfabbri,Brazil,Brazil
vxl_vxl,blowekamp,,None
vxl_vxl,chuckatkins,"Albany, NY",United States
vxl_vxl,pcarr,,None
vxl_vxl,yanggehua,,None
vxl_vxl,linus-sherrill,,None
vxl_vxl,dzenanz,"Carrboro, NC, USA",United States
vxl_vxl,caioc2,,None
vxl_vxl,seanm,,None
vxl_vxl,smithe4,,None
vxl_vxl,billhoffman,,None
vxl_vxl,brandonmayer,,None
vxl_vxl,vovythevov,"Carrboro NC, USA",United States
vxl_vxl,mathstuf,,None
vxl_vxl,Leengit,"Albany, NY",United States
vxl_vxl,N-Dekker,,None
vxl_vxl,hughed2,USA,United States
vxl_vxl,msmolens,,None
vxl_vxl,phcerdan,,None
vxl_vxl,ricortiz,"Durham, NC",United States
vxl_vxl,tjcorona,,None
vxl_vxl,judajake,"Clifton Park, NY",United States
vxl_vxl,sanjayankur31,London,United Kingdom
vxl_vxl,daniel-perry,,None
vxl_vxl,jpblackburn,,None
vxl_vxl,mwoehlke-kitware,"Clifton Park, NY",United States
vxl_vxl,PeterMinin,"Russia, Moscow",Russia
vxl_vxl,aaron-bray,,None
vxl_vxl,awf,"Cambridge, UK",United Kingdom
vxl_vxl,fbudin69500,"Carrboro, NC",United States
vxl_vxl,ftanner,,None
vxl_vxl,gerddie,"Genoa, Italy",Italy
vxl_vxl,HastingsGreer,,None
vxl_vxl,liuhanyao98,,None
vxl_vxl,vicory,,None
vxl_vxl,jcfr,"Carrboro, NC",United States
vxl_vxl,kfieldho,,None
vxl_vxl,kk325ic,,None
vxl_vxl,mauroamorim,,None
vxl_vxl,NoahRJohnson,Rhode Island,United States
vxl_vxl,kislinsk,,None
vxl_vxl,darrent1974,"Melbourne, Australia",Australia
vxl_vxl,yu-da,,None
BEFH_flippyr,BEFH,,None
grenaud_gargammel,grenaud,Denmark,Denmark
grenaud_gargammel,jfy133,"Leipzig, Germany",Germany
grenaud_gargammel,KHanghoj,,None
grenaud_gargammel,chgibb,Toronto,Canada
grenaud_gargammel,jch-13,"Leipzig, Germany",Germany
grenaud_gargammel,Jazpy,,None
icbi-lab_immunedeconv,grst,"Innsbruck, Austria",Austria
icbi-lab_immunedeconv,federicomarini,Mainz,Germany
icbi-lab_immunedeconv,PelzKo,Germany,Germany
lehner-lab_DiMSum,andrefaure,,None
lehner-lab_DiMSum,jschmiedel,,None
lehner-lab_DiMSum,ajfaure,,None
ebi-gene-expression-group_scxa-plots,pinin4fjords,"Cambridge, UK",United Kingdom
google_deepvariant,pichuan,,None
google_deepvariant,MariaNattestad,,None
google_deepvariant,cmclean,,None
google_deepvariant,akolesnikov,,None
google_deepvariant,sgoe1,,None
google_deepvariant,nmousavi,,None
google_deepvariant,gunjanbaid,,None
google_deepvariant,tedyun,,None
google_deepvariant,xunjieli,"Cambridge, MA",United States
google_deepvariant,danielecook,US Eastern,United States
google_deepvariant,rpoplin,"Mountain View, CA",United States
google_deepvariant,scott7z,,None
google_deepvariant,gamazeps,Paris,France
google_deepvariant,arostamianfar,Toronto,Canada
google_deepvariant,ryi06,,None
google_deepvariant,z3nabi,,None
google_deepvariant,ThomasColthurst,,None
mhahsler_rBLAST,mhahsler,"Dallas, TX",United States
mhahsler_rBLAST,TS404,Melbourne,Australia
kircherlab_CADD-scripts,aerval,Stockholm,Sweden
kircherlab_CADD-scripts,makirc,,None
kircherlab_CADD-scripts,EvanTheB,"Sydney, Australia",Australia
kircherlab_CADD-scripts,holtgrewe,Berlin,Germany
ThomasDOtto_ratt,ThomasDOtto,Glasgow,Gabon
ThomasDOtto_ratt,0xaf1f,"San Diego, CA, USA",United States
bonsai-team_DiNAMO,chadisaad,France,France
bonsai-team_DiNAMO,debilausaure,,None
najoshi_sabre,najoshi,,None
tseemann_mlst,tseemann,"Melbourne, AUSTRALIA",United States
tseemann_mlst,andersgs,Australia,Australia
jtrachsel_gifrop,Jtrachsel,"Ames, IA",United States
gagneurlab_wBuild,kTakumo,,None
gagneurlab_wBuild,stefanches7,"Munich, DE",Germany
gagneurlab_wBuild,Avsecz,,None
gagneurlab_wBuild,c-mertes,,None
lh3_bedtk,lh3,"Boston, MA, USA",United States
lh3_bedtk,mbargull,,None
lh3_bedtk,pvanheus,,None
EnsemblGenomes_ensemblgenomes-api,danstaines,,None
biopet_validateannotation,ffinfo,,None
biopet_validateannotation,rhpvorderman,,None
MacoskoLab_liger,vkozareva,Cambridge MA,United States
MacoskoLab_liger,cgao90,"Ann Arbor,MI",United States
MacoskoLab_liger,jw156605,,None
MacoskoLab_liger,skpalan,Ann Arbor,United States
MacoskoLab_liger,Akriebs,,None
MacoskoLab_liger,mojaveazure,"New York, New York",United States
MacoskoLab_liger,jsodicoff,"Ann Arbor, MI",United States
MacoskoLab_liger,samuel-marsh,"Boston, MA",United States
MacoskoLab_liger,NathanSkene,"London, UK",United Kingdom
MacoskoLab_liger,kant,Planet Earth...,None
deweylab_RSEM,bli25wisc,,None
deweylab_RSEM,pliu55,,None
deweylab_RSEM,cndewey,"Madison, WI",United States
deweylab_RSEM,bli25,,None
deweylab_RSEM,mr-c,"Berlin, Germany",Germany
deweylab_RSEM,jmarshall,"Glasgow, Scotland",United Kingdom
deweylab_RSEM,earonesty,New York,United States
deweylab_RSEM,lengning,South San Francisco,United States
aesheppard_TETyper,aesheppard,,None
prophyle_prophex,karel-brinda,"Boston, MA",United States
prophyle_prophex,salikhov-kamil,,None
prophyle_prophex,simonepignotti,Paris,France
crohrandt_nanopore_simulation,crohrandt,"Kiel, Germany",Germany
jlab_fold-grammars,sjanssen2,"Gießen, Germany",Germany
jlab_fold-grammars,TGatter,,None
jlab_fold-grammars,jkrue,Bielefeld,Germany
jlab_fold-grammars,kmaibach,,None
metageni_SUPER-FOCUS,metageni,"San Diego, CA",United States
metageni_SUPER-FOCUS,linsalrob,"Adelaide, Australia",Australia
metageni_SUPER-FOCUS,boulund,"Stockholm, Sweden",Sweden
metageni_SUPER-FOCUS,vinisalazar,Floripa - Brazil,Brazil
tanaylab_shaman,nettam,,None
tanaylab_shaman,aviezerl,,None
NCGG-MGC_IMSindel,holrock,,None
NCGG-MGC_IMSindel,daichiSHIGEMIZU,,None
pangenome_smoothxg,ekg,"Napoli, IT / Memphis, TN",United States
pangenome_smoothxg,AndreaGuarracino,,None
pangenome_smoothxg,subwaystation,"Tübingen, Germany",Germany
pangenome_smoothxg,adamnovak,,None
pangenome_smoothxg,glennhickey,Canada,Canada
pangenome_smoothxg,jeizenga,"Santa Cruz, CA",United States
chapmanb_cgpBattenberg,keiranmraine,"Letchworth Garden City, UK",United Kingdom
chapmanb_cgpBattenberg,sdentro,"Heidelberg, Germany",Germany
chapmanb_cgpBattenberg,davidrajones,"Cambridge, UK",United Kingdom
chapmanb_cgpBattenberg,chapmanb,"Boston, MA",United States
bihealth_altamisa,mkuhring,Berlin,Germany
bihealth_altamisa,holtgrewe,Berlin,Germany
bihealth_altamisa,kyleniemeyer,"Corvallis, OR",United States
bihealth_altamisa,tleonardi,,None
phasegenomics_matlock,zeeev,"Boise, Idaho",United States
phasegenomics_matlock,shawnpg,"Seattle, WA",United States
telatin_covtobed,telatin,"Norwich, UK",United Kingdom
telatin_covtobed,gbirolo,,None
wwood_galah,wwood,"Brisbane, University of Queensland",Australia
wwood_galah,apcamargo,,None
wwood_galah,rhysnewell,"Brisbane, Australia",Australia
oschwengers_bakta,oschwengers,"Giessen, Germany",Germany
oschwengers_bakta,Anna-Rehm,,None
oschwengers_bakta,davised,"Corvallis, OR",United States
oschwengers_bakta,jhahnfeld,,None
oschwengers_bakta,lukasjelonek,Germany,Germany
PacificBiosciences_bax2bam,pb-dseifert,"Basel, Switzerland",Switzerland
PacificBiosciences_bax2bam,mhsieh,"East Menlo Park, California, USA",United States
PacificBiosciences_bax2bam,pezmaster31,,None
PacificBiosciences_bax2bam,ylipacbio,"1305 O'Brien Dr, Menlo Park",United States
PacificBiosciences_bax2bam,pb-cdunn,"Menlo Park, CA",United States
PacificBiosciences_bax2bam,derekwbarnett,,None
PacificBiosciences_bax2bam,bnbowman,"Menlo Park, CA",United States
PacificBiosciences_bax2bam,cdunn2001,Seattle,United States
PacificBiosciences_bax2bam,armintoepfer,Gelsenkirchen,Germany
PacificBiosciences_bax2bam,dalexander,,None
