software_name,username,location,country
Teichlab_bbknn,ivirshup,Munich,Germany
xiangyue9607_BioNEV,xiangyue9607,"Columbus, Ohio",United States
xiangyue9607_BioNEV,cthoyt,"Bonn, Germany",Germany
xiangyue9607_BioNEV,ddomingof,"Bonn, Germany",Germany
xiangyue9607_BioNEV,huang2960,,None
liukeweiaway_iMRM,liukeweiaway,,None
CHPGenetics_FBM,CHPGenetics,,None
wwood_OrfM,wwood,"Brisbane, University of Queensland",Australia
regevs_factorial_hmm,regevs,,None
regevs_factorial_hmm,scarmi,"Jerusalem, Israel",Israel
matthewcarlucci_DiscoRhythm,matthewcarlucci,,None
matthewcarlucci_DiscoRhythm,PoGibas,"Brussels, Belgium",Belgium
matthewcarlucci_DiscoRhythm,nturaga,,None
matthewcarlucci_DiscoRhythm,karoliskoncevicius,"Vilnius, Lithuania",Lithuania
zhaoxiaofei_BinDash,zhaoxiaofei,,None
zhaoxiaofei_BinDash,dnbaker,"Baltimore, MD",United States
ibm-bioinformatics_bluesnp,ibm-bioinformatics,,None
innate2adaptive_Decombinator,tp-peacock,,None
innate2adaptive_Decombinator,JamieHeather,,None
innate2adaptive_Decombinator,bchain,,None
innate2adaptive_Decombinator,TahelRonel,,None
innate2adaptive_Decombinator,TheresMatjeka,,None
jianlin-cheng_GenomeFlow,trieuat,,None
jianlin-cheng_GenomeFlow,oluwatosin-oluwadare," Colorado Springs, Colorado",United States
jianlin-cheng_GenomeFlow,tuantrieu,,None
jianlin-cheng_GenomeFlow,jianlin-cheng,"Columbia, MO 65211, USA",United States
phenopolis_pheno4j,sajid-mughal,London,United Kingdom
phenopolis_pheno4j,pontikos,London,United Kingdom
phenopolis_pheno4j,logust79,,None
phenopolis_pheno4j,IsmailM,London,United Kingdom
marinkaz_medusa,marinkaz,"Harvard, USA",United States
bioinfomaticsCSU_SCOP,bioinfomaticsCSU,,None
bioinfomaticsCSU_SCOP,LiTang1013,,None
Edinburgh-Genome-Foundry_DnaFeaturesViewer,Zulko,"Cambridge, MA",United States
Edinburgh-Genome-Foundry_DnaFeaturesViewer,veghp,United Kingdom,United Kingdom
Edinburgh-Genome-Foundry_DnaFeaturesViewer,katondr,,None
Edinburgh-Genome-Foundry_DnaFeaturesViewer,royludo,,None
Edinburgh-Genome-Foundry_DnaFeaturesViewer,RekhaAngara,,None
Edinburgh-Genome-Foundry_DnaFeaturesViewer,opengenomebrowser,,None
Edinburgh-Genome-Foundry_DnaFeaturesViewer,jbloom,"Seattle, WA",United States
bioinfomaticsCSU_MultiGuideScan,litao-csu,,None
bioinfomaticsCSU_MultiGuideScan,bioinfomaticsCSU,,None
whatshap_whatshap,marcelm,Stockholm,Sweden
whatshap_whatshap,tobiasmarschall,"Düsseldorf, Germany",Germany
whatshap_whatshap,eblerjana,Düsseldorf,Denmark
whatshap_whatshap,murraypatterson,"Atlanta, GA, USA",United States
whatshap_whatshap,schrins,"Düsseldorf, Germany",Germany
whatshap_whatshap,saorfi,,None
whatshap_whatshap,MarcoDellAcqua,,None
whatshap_whatshap,ptrebert,,None
whatshap_whatshap,simozacca,,None
whatshap_whatshap,pontushojer,Stockholm,Sweden
whatshap_whatshap,yp,"Bergamo, Italy",Italy
whatshap_whatshap,gdv,"Milano, Italy",Italy
whatshap_whatshap,guwek,"Düsseldorf, Germany",Germany
whatshap_whatshap,iansealy,,None
whatshap_whatshap,vdanjean,,None
whatshap_whatshap,aalsabag,,None
zhanglabNKU_DASC,HaidYi,"Chapel Hill, North Carolina",United States
zhanglabNKU_DASC,hpages,,None
sqjin_scEpath,sqjin,"Wuhan, China",China
kantorlab_hivmmer,mhowison,,None
EPFL-LCSB_matTFA,MariaMasid,,None
EPFL-LCSB_matTFA,realLCSB,,None
EPFL-LCSB_matTFA,psalvy,"Berlin, Germany",Germany
bjyoontamu_RNAdetect,bjyoontamu,,None
baoe_AlignGraph,baoe,,None
exascience_elprep,caherzee,Belgium,Belgium
exascience_elprep,pcostanza,,None
exascience_elprep,matthdsm,"Ghent, Belgium",Belgium
exascience_elprep,colindaven,"Hannover Medical School, Germany",Germany
exascience_elprep,dvrkps,"Europe, Croatia, Bjelovar",None
exascience_elprep,tanakh,Tokyo,Japan
exascience_elprep,leonorpalmeira,"Liege, Belgium",Belgium
exascience_elprep,roelWuyts,,None
rashmie_SSIF,rashmie,,None
brianjimenez_lightdock,brianjimenez,Barcelona,Spain
brianjimenez_lightdock,mvidalpinol,Països Catalans,Pakistan
brianjimenez_lightdock,JorgeRoel,"Utrecht, the Netherlands",Netherlands
gersteinlab_topicnet,cuskinfor,,None
gersteinlab_topicnet,lol2ask,,None
nonnerdling_DeepHINT,nonnerdling,,None
marbl_winnowmap,lh3,"Boston, MA, USA",United States
marbl_winnowmap,cjain7,"Bangalore, KA",Bangladesh
marbl_winnowmap,ilya-kolpakov,,None
marbl_winnowmap,mvdbeek,France,France
marbl_winnowmap,jmarshall,"Glasgow, Scotland",United Kingdom
marbl_winnowmap,tseemann,"Melbourne, AUSTRALIA",United States
marbl_winnowmap,cvdelannoy,"Wageningen, The Netherlands",Netherlands
marbl_winnowmap,chris-rands,"Cambridge, UK",United Kingdom
marbl_winnowmap,hasindu2008,Australia,Australia
marbl_winnowmap,hasindug,Australia,Australia
marbl_winnowmap,hyeshik,"Seoul, South Korea",South Korea
marbl_winnowmap,kevinxchan,"Vancouver, BC",Canada
marbl_winnowmap,marcus1487,California,United States
marbl_winnowmap,MarkBicknellONT,,None
marbl_winnowmap,Piezoid,France,France
marbl_winnowmap,rikuu,,None
marbl_winnowmap,mcshane,"Cambridge, UK",United Kingdom
marbl_winnowmap,simonrharris,,None
marbl_winnowmap,SWvonDeylen-ONT,,None
marbl_winnowmap,apregier,,None
marbl_winnowmap,cjw85,,None
marbl_winnowmap,martinghunt,,None
marbl_winnowmap,xdu-diagnoa,"ShenZhen,China",China
marbl_winnowmap,zingdle,,None
Myuan2019_EBE_APML0,Myuan2019,Hefei， Anhui,Yemen
LifanLiang_EM_BMF,LifanLiang,"Pittsburgh, PA",United States
hallamlab_HivePanelExplorer,sperez8,Canada,Canada
hallamlab_HivePanelExplorer,igncp,,None
daquang_YAMDA,darkhipo,Irvine California,United States
daquang_YAMDA,daquang,,None
ucrbioinfo_Novo_Stitch,pwhhero,,None
ucrbioinfo_Novo_Stitch,StefanoLonardi,"Riverside, CA 92521",United States
CTMM-TraIT_trait_odm_to_i2b2,wardblonde,Belgium,Belgium
CTMM-TraIT_trait_odm_to_i2b2,FreekDB,the Netherlands,Netherlands
CTMM-TraIT_trait_odm_to_i2b2,jacobrousseau,Amsterdam,Netherlands
yukiteruono_pbsim2,yukiteruono,,None
YeeHo_Glutton,YeeHo,"Albuquerque, NM",United States
nlawlor_V-SVA,nlawlor,,None
david-duverle_regularisation-path-following,david-duverle,,None
david-duverle_regularisation-path-following,zedrdave,"Tokyo, Japan",Japan
theodorejperkins_RECAP,theodorejperkins,"Ottawa, Ontario, Canada",Canada
bdslab_aspralign,bdslab,"Camerino, Italy",Italy
compbio-UofT_FSDA,a-arbabi,"Toronto, Canada",Canada
ManchesterBioinference_DEtime,jyangUK,UK,United Kingdom
ManchesterBioinference_DEtime,magnusrattray,United Kingdom,United Kingdom
medvedevgroup_varmatch,bbsunchen,United States,United States
medvedevgroup_varmatch,GuyAllard,,None
medvedevgroup_varmatch,pashadag,,None
shazanfar_DCARS,shazanfar,"Cambridge, United Kingdom",United Kingdom
dpark27_adapt_mix,dpark27,,None
raroes_one-sense-per-citation-network,raros,,None
raroes_one-sense-per-citation-network,raroes,"Basel, Switzerland",Switzerland
lh3_bfc,lh3,"Boston, MA, USA",United States
vtrubets_ricopili_docker,bruggerk,,None
mutalyzer_description-extractor,jkvis,"Leiden, The Netherlands",Netherlands
mutalyzer_description-extractor,jfjlaros,"Leiden, The Netherlands",Netherlands
mutalyzer_description-extractor,martijnvermaat,Amsterdam,Netherlands
lykaust15_DLBI,liyu95,"Hong Kong, PRC",Hong Kong
lykaust15_DLBI,icthrm,,None
pfruan_abSNF,pfruan,,None
pswain_segmentation-software,ebakker1,,None
pswain_segmentation-software,nomadcrane,,None
pswain_segmentation-software,IvanClark,,None
pswain_segmentation-software,julianpietsch,,None
pswain_segmentation-software,LuciaBandiera,Edinburgh ,Monaco
menzel_nopeak,menzel,,None
changshuaiwei_gsu,changshuaiwei,,None
Gu-Lab-RBL-NCI_QuagmiR,kevchn,Washington D.C,United States
Gu-Lab-RBL-NCI_QuagmiR,xbdr86,,None
Gu-Lab-RBL-NCI_QuagmiR,nikola-tesic,,None
Gu-Lab-RBL-NCI_QuagmiR,susannachen,,None
Gu-Lab-RBL-NCI_QuagmiR,duxan,"Matosinhos, Portugal",Portugal
hitbc_deBWT,DixianZhu,"Iowa City, IA, U.S.A.",United States
Shamir-Lab_Faucet,rozovr,Israel,Israel
Shamir-Lab_Faucet,ggoldsh,,None
Shamir-Lab_Faucet,luizirber,"Davis, CA",United States
amathelier_DNAshapedTFBS,amathelier,"Oslo, Norway",Norway
nstrodt_UDSMProt,nstrodt,Oldenburg,Germany
YingZhou001_POPdemog,YingZhou001,,None
vpc-ccg_circminer,HosseinAsghari,Vancouver,Canada
vpc-ccg_circminer,fhach,Vancouver,Canada
vpc-ccg_circminer,f0t1h,,None
vpc-ccg_circminer,rsoltani97,,None
mcubeg_DCAXL,ricardonsantos,,None
mcubeg_DCAXL,lmiq,"Campinas, SP, Brazil",Brazil
mcubeg_DCAXL,m3g,"Campinas, SP, Brazil",Brazil
transbioZI_Gimpute,Junfang,Germany,Germany
nkullman_SIEVE,nkullman,"Seattle, WA",United States
nkullman_SIEVE,gclenaghan,"Seattle, WA",United States
nkullman_SIEVE,waynefanyang,,None
nkullman_SIEVE,agartland,"Seattle, WA",United States
nkullman_SIEVE,domoritz,Seattle,United States
alexviiia_dpuc2,alexviiia,"Durham, NC",United States
rvaser_sword,rvaser,Singapore,Singapore
rvaser_sword,darxsys,Seattle,United States
lh3_dna-nn,lh3,"Boston, MA, USA",United States
fchollet_keras,fchollet,,None
fchollet_keras,qlzh727,California,United States
fchollet_keras,farizrahman4u,"Kochi, India",India
fchollet_keras,taehoonlee,"Seoul, South Korea",South Korea
fchollet_keras,tensorflower-gardener,,None
fchollet_keras,gabrieldemarmiesse,"Paris, France",France
fchollet_keras,ozabluda,Silicon Valley,Solomon Islands
fchollet_keras,mattdangerw,,None
fchollet_keras,maxpumperla,"Hamburg, Germany",Germany
fchollet_keras,EderSantana,"Mountain View, CA | São Luís, Brazil",Brazil
fchollet_keras,phreeza,Germany,Germany
fchollet_keras,wxs,Toronto,Canada
fchollet_keras,rchao,,None
fchollet_keras,Dref360,"Montréal, Canada",Canada
fchollet_keras,the-moliver,"Woodinville, WA",United States
fchollet_keras,pavithrasv,,None
fchollet_keras,nzw0301,Japan,Japan
fchollet_keras,haifeng-jin,"Bay Area, CA",United States
fchollet_keras,matsuyamax,,None
fchollet_keras,tdhd,"Berlin, Germany",Germany
fchollet_keras,abhaikollara,Kochi,Japan
fchollet_keras,jfsantos,"Montréal, QC, Canada",Canada
fchollet_keras,adriangb,,None
fchollet_keras,ahundt,Baltimore,United States
fchollet_keras,myutwo150,,None
fchollet_keras,chenmoneygithub,Mountain View,United States
fchollet_keras,yanboliang,"Menlo Park, CA",United States
fchollet_keras,WingsBrokenAngel,Beijing,China
fchollet_keras,joosephook,,None
fchollet_keras,tomerk,,None
fchollet_keras,fuzzythecat,"Seoul, South Korea",South Korea
fchollet_keras,gvtulder,The Netherlands,Netherlands
fchollet_keras,staticskies,,None
fchollet_keras,LukeWood,San Francisco,United States
fchollet_keras,tleeuwenburg,Australia,Australia
fchollet_keras,tboquet,Montréal,Montserrat
fchollet_keras,carlthome,"Stockholm, Sweden",Sweden
fchollet_keras,lukedeo,"London, UK",United Kingdom
fchollet_keras,olegsinavski,,None
fchollet_keras,krishrustagi,"Delhi, India",India
fchollet_keras,yaringal,,None
fchollet_keras,jihobak,"Daegu, South Korea",South Korea
fchollet_keras,Danielhiversen,"Drammen, Norway",Norway
fchollet_keras,sebastian-sz,"Warsaw, PL",Poland
fchollet_keras,old-school-kid,,None
fchollet_keras,jeammimi,,None
fchollet_keras,joelthchao,"Taipei, Taiwan",Taiwan
fchollet_keras,tristandeleu,,None
fchollet_keras,kemaswill,"Sunnyvale, CA",United States
fchollet_keras,kashif,"Berlin, Germany",Germany
fchollet_keras,gw0,Europe,None
fchollet_keras,Joshua-Chin,,None
fchollet_keras,k-w-w,,None
fchollet_keras,keunwoochoi,"New York, USA",United States
fchollet_keras,souptc,Sunnyvale,United States
fchollet_keras,henry0312,"Tokyo, Japan",Japan
fchollet_keras,kouml,,None
fchollet_keras,bzamecnik,Czech Republic,Czech Republic
fchollet_keras,julienr,Switzerland,Switzerland
fchollet_keras,bstriner,,None
fchollet_keras,dbonadiman,Trento,Philippines
fchollet_keras,edloper,,None
fchollet_keras,arubiales,Madrid,Spain
fchollet_keras,Smerity,"San Francisco, California",United States
fchollet_keras,datumbox,United Kingdom,United Kingdom
fchollet_keras,vzhong,"Seattle, WA",United States
fchollet_keras,patyork,"Reno, NV",United States
fchollet_keras,neggert,"Minneapolis, MN",United States
fchollet_keras,hgaiser,Delft,Netherlands
fchollet_keras,jdwittenauer,United States,United States
fchollet_keras,mkaze,,None
fchollet_keras,RaphaelMeudec,"Paris, France",France
fchollet_keras,kilotaras,Lviv,Ukraine
fchollet_keras,bhack,,None
fchollet_keras,ghostplant,Beijing,China
fchollet_keras,kuza55,,None
fchollet_keras,vkk800,,None
fchollet_keras,cmyr,Montreal,Canada
fchollet_keras,angeloskath,,None
fchollet_keras,danFromTelAviv,"Tel Aviv, Israel",Israel
fchollet_keras,jramapuram,,None
fchollet_keras,kylemcdonald,"Los Angeles, California",United States
fchollet_keras,matt-gardner,"Irvine, CA",United States
fchollet_keras,mynameisfiber,"Montpellier, FR",France
fchollet_keras,pcish,,None
fchollet_keras,stephenbalaban,San Francisco,United States
fchollet_keras,berleon,Berlin,Germany
fchollet_keras,dolaameng,Singapore,Singapore
fchollet_keras,DingKe,Beijing,China
fchollet_keras,ageron,Paris,France
fchollet_keras,braingineer,,None
fchollet_keras,fredtony,"Seattle, WA",United States
fchollet_keras,gokceneraslan,"Boston, US",United States
fchollet_keras,kenterao,,None
fchollet_keras,mthrok,,None
fchollet_keras,rodrigob,"Zürich, Switzerland.",Switzerland
fchollet_keras,jvishnuvardhan,"Palo Alto, CA, USA",United States
fchollet_keras,yashk2810,"Raleigh, NC",United States
fchollet_keras,harupy,Japan,Japan
fchollet_keras,jeffzhengye,"Wuhan, China",China
sriramlab_RHE-reg,ariel-wu,,None
citiususc_BigBWA,jmabuin,"Santiago de Compostela, Spain",Spain
citiususc_BigBWA,jcpichel,"Santiago de Compostela, Galicia, Spain",Spain
zhanghfd_contamDE,zhanghfd,"Hefei, Anhui, P. R. China",China
CSBG-LSU_BionoiNet,shiwentao00,Baton Rouge,United States
CSBG-LSU_BionoiNet,jofeinstein,"Providence, RI",United States
ajank_Romulus,ajank,,None
nghiavtr_BPSC,nghiavtr,Sweden,Sweden
daifengwanglab_Varmole,daifengwanglab,"Madison, WI, USA",United States
daifengwanglab_Varmole,namtk,"Stony Brook, NY 11794, USA",United States
vamships_PECAN,vamships,"Brooklyn, NY",United States
eturro_mmseq,eturro,,None
eturro_mmseq,junaruga,Europe,None
eturro_mmseq,jmarshall,"Glasgow, Scotland",United Kingdom
CrisesUrv_microaggregation-based_anonymization_tool,sergiomll,,None
CrisesUrv_microaggregation-based_anonymization_tool,CrisesUrv,,None
JinfengXiao_SigMat,JinfengXiao,"Champaign, IL, USA",United States
bioperl_Bio-Community,fangly,,None
bioperl_Bio-Community,carandraug,"Oxford, United Kingdom",United Kingdom
bioperl_Bio-Community,fjossandon,"West Sacramento, California, USA",United States
bioperl_Bio-Community,hlapp,"Durham, NC",United States
afteich_AD_ZCC,afteich,,None
phglab_ARGDIT,jimmykhchiu,,None
mortazavilab_swan_vis,fairliereese,,None
beatrizgj_MDPbiome,beatrizgj,,None
JJAlmagro_subcellular_localization,JJAlmagro,,None
ComplexOrganizationOfLivingMatter_Epigraph,Pablo1990,The World,Iraq
ComplexOrganizationOfLivingMatter_Epigraph,pedgomgal1,,None
ComplexOrganizationOfLivingMatter_Epigraph,anttagjan,,None
Nextomics_NextPolish,moold,,None
lshen_RIGEA,lshen,Philadelphia,United States
statgenetics_mendelprob,hezx,,None
tobiasrausch_delly,tobiasrausch,Germany,Germany
tobiasrausch_delly,mhyfritz,,None
tobiasrausch_delly,meiers,,None
tobiasrausch_delly,chapplec,,None
tobiasrausch_delly,jvhaarst,"Wageningen, Netherlands",Netherlands
tobiasrausch_delly,smoe,Germany,Germany
XiaoleiLiuBio_G2P,XiaoleiLiuBio,,None
4dn-dcic_GiniQC,connorhorton,,None
BiBiServ_bibigrid,jkrue,Bielefeld,Germany
BiBiServ_bibigrid,tdilger,,None
BiBiServ_bibigrid,AstrorEnales,"Bielefeld, Germany",Germany
BiBiServ_bibigrid,maitai,,None
BiBiServ_bibigrid,awalende,,None
BiBiServ_bibigrid,dweinholz,,None
BiBiServ_bibigrid,asczyrba,,None
BiBiServ_bibigrid,pbelmann,,None
BiBiServ_bibigrid,vinjana,Heidelberg,South Africa
BiBiServ_bibigrid,bosterholz,,None
BiBiServ_bibigrid,dependabot[bot],,None
RobersonLab_motif_scraper,eroberson,,None
colomoto_bioLQM,aurelien-naldi,"Saclay, France",France
colomoto_bioLQM,bhagavadgitadu22,,None
colomoto_bioLQM,ptgm,"Lisboa, PT",Portugal
colomoto_bioLQM,pauleve,,None
colomoto_bioLQM,ruihenriques,,None
colomoto_bioLQM,PanchoTonho,,None
colomoto_bioLQM,chernan,Gif-sur-Yvette,Sierra Leone
UofLBioinformatics_circDeep,UofLBioinformatics,,None
UofLBioinformatics_circDeep,MedChaabane,colorado,United States
rlmcl_rescan,rlmcl,,None
daihang16_nubeamdedup,daihang16,,None
lsncibb_SummaryAUC,lsncibb,,None
nitishsrivastava_deepnet,nitishsrivastava,Cupertino,United States
nitishsrivastava_deepnet,dnouri,"Malmö, Sweden",Sweden
nitishsrivastava_deepnet,yanshanjing,,None
lpryszcz_bin,lpryszcz,Barcelona,Spain
lpryszcz_bin,scapella,"Barcelona, Spain",Spain
kowallus_PgRC,kowallus,,None
pierpal_ARGON,pierpal,,None
pierpal_ARGON,ArniFreyrG,Oxford,United Kingdom
xuwenjian85_B-GEX,xuwenjian85,,None
Christensen-Lab-Dartmouth_PyMethylProcess,jlevy44,,None
BorgwardtLab_S3M,Pseudomanifold,"Munich, Germany",Germany
BorgwardtLab_S3M,chrisby,Switzerland,Switzerland
BorgwardtLab_S3M,mi92,,None
BorgwardtLab_S3M,tgumbsch,Basel,Switzerland
BorgwardtLab_S3M,ExpectationMax,,None
ctlab_metafast,svkazakov,"St. Petersburg, Russia",Russia
ctlab_metafast,ivartb,,None
ctlab_metafast,ulyantsev,"St. Petersburg, Russia",Russia
ctlab_metafast,assaron,"Saint Petersburg, Russia",Russia
ctlab_metafast,jagajaga,,None
ctlab_metafast,smolcoder,"London, UK",United Kingdom
ctlab_metafast,Zireae1,,None
saezlab_Omnipath_Cytoscape,cecca46,,None
saezlab_Omnipath_Cytoscape,deeenes,,None
saezlab_Omnipath_Cytoscape,gabora,"Heidelberg, Germany",Germany
saezlab_Omnipath_Cytoscape,Nic-Nic,"Heidelberg, Germany",Germany
a-hel_medcrawler,a-hel,"Helsinki, Finland",Finland
yangao07_TideHunter,yangao07,,None
fanavarro_hemodonacion,fanavarro,,None
wupengomics_scBS-map,wupengomics,,None
eukaryo_czno,eukaryo,,None
songweizhi_Binning_refiner,songweizhi,"Sydney, Australia",Australia
songweizhi_Binning_refiner,wwood,"Brisbane, University of Queensland",Australia
metagenomics_MeCorS,abremges,,None
hkmztrk_SMILESVecProteinRepresentation,hkmztrk,,None
huiliucode_cafe_plugin,HuiLiuCode,"Hangzhou, Zhejiang, China",China
NCATS-Gamma_robokop,kennethmorton,"Durham, NC USA",United States
NCATS-Gamma_robokop,maximusunc,"Durham, NC",United States
NCATS-Gamma_robokop,sudeepmandal,,None
NCATS-Gamma_robokop,patrickkwang,"Durham, NC",United States
NCATS-Gamma_robokop,cbizon,,None
NCATS-Gamma_robokop,YaphetKG,,None
NCATS-Gamma_robokop,stevencox,"Chapel Hill, North Carolina",United States
NCATS-Gamma_robokop,HamsterHuey,,None
NCATS-Gamma_robokop,covartech,McLean VA,United States
NCATS-Gamma_robokop,krobasky,,None
NCATS-Gamma_robokop,EvanDietzMorris,,None
ramiromagno_gwasrapidd,ramiromagno,,None
ramiromagno_gwasrapidd,katrinleinweber,Europe,None
ramiromagno_gwasrapidd,peranti,Paris,France
ahmohamed_NetPathMiner,ahmohamed,Australia,Australia
ahmohamed_NetPathMiner,dtenenba,,None
ahmohamed_NetPathMiner,nturaga,,None
ahmohamed_NetPathMiner,hpages,,None
ahmohamed_NetPathMiner,vobencha,San Francisco,United States
ahmohamed_NetPathMiner,LiNk-NY,"New York City, NY",United States
ogotoh_fitild,ogotoh,,None
JonathanShor_DoubletDetection,adamgayoso,"Berkeley, CA",United States
JonathanShor_DoubletDetection,JonathanShor,"New Jersey, USA",United States
phe-bioinformatics_snapperdb,timdallman,London,United Kingdom
phe-bioinformatics_snapperdb,ulfschaefer,,None
phe-bioinformatics_snapperdb,andersgs,Australia,Australia
homopolymer_RAMBL,homopolymer,China,Nicaragua
salzmanlab_Equivalent-Junctions,roozbehdn,,None
salzmanlab_Equivalent-Junctions,salzmanlab,,None
DEIB-GECO_GMQL,akaitoua,,None
DEIB-GECO_GMQL,pp86,,None
DEIB-GECO_GMQL,nachodox,,None
DEIB-GECO_GMQL,acanakoglu,,None
DEIB-GECO_GMQL,andreagulino,Milan,Italy
DEIB-GECO_GMQL,lucananni93,Lausanne,Switzerland
DEIB-GECO_GMQL,OlgaGorlova,,None
DEIB-GECO_GMQL,marcomass,,None
DEIB-GECO_GMQL,gitter-badger,Safe in the Gitter den,Cape Verde
yxxue_MetaRib,yxxue,,None
mlux86_flowLearn,mlux86,Mainz,Germany
evoldoers_historian,ihh,SF Bay Area,United States
evoldoers_historian,pixelzoo,,None
scalderazzo_FLNADD,scalderazzo,,None
hoelzer_poseidon,hoelzer,Berlin,Germany
JRC-COMBINE_FORESEE,MilvusKite,,None
JRC-COMBINE_FORESEE,LTurnhoff,,None
BioSystemsUM_cobamp,skapur,"Braga, Portugal",Portugal
BioSystemsUM_cobamp,jorgemlferreira,,None
miaecle_eQTL_Trees,miaecle,Stanford,Samoa
CunmeiJi_AEMDA,CunmeiJi,,None
morphos30_PhyloCTCFLooping,raphaelmourad,,None
fgvieira_ngsLD,fgvieira,Copenhagen,Denmark
fgvieira_ngsLD,EFox16,,None
BlueBrain_VessMorphoVis,marwan-abdellah,"Lausanne, Switzerland",Switzerland
BlueBrain_VessMorphoVis,jplanasc,,None
zhero9_MIPUP,alexandrutomescu,Helsinki,Finland
zhero9_MIPUP,zhero9,,None
jttoivon_moder2,jttoivon,,None
jttoivon_moder2,kpalin,"Helsinki, Finland",Finland
loopasam_ftc,loopasam,Basel CH,Switzerland
oddt_oddt,mwojcikowski,Warsaw,Poland
oddt_oddt,marta-sd,,None
oddt_oddt,mkukielka,,None
oddt_oddt,pknut,,None
oddt_oddt,codeaditya,India,United States
oddt_oddt,kinga322,Warsaw,Poland
oddt_oddt,ravila4,"San Diego, CA",United States
oddt_oddt,rlatawiec,,None
ekmolloy_treemerge,ekmolloy,,None
BMILAB_scHinter,BMILAB,,None
CMU-SAFARI_Optimal-Seed-Solver,xhongyi,,None
gzhmat_ShinyCNV,gzhmat,Los Angeles,United States
Zhangxf-ccnu_DiffGraph,Zhangxf-ccnu,,None
Christensen-Lab-Dartmouth_methyLiftover,Christensen-Lab,,None
CostelloLab_GSEA-InContext,zqfang,Stanford,Samoa
CostelloLab_GSEA-InContext,ranikay,"Denver, CO",United States
CostelloLab_GSEA-InContext,oreh,Singapore,Singapore
XiDsLab_CNV-BAC,LinjieWu,,None
RamanLab_MinReact,gayu2101,,None
RamanLab_MinReact,karthikraman,"Chennai, India",India
niemasd_FAVITES,niemasd,"University of California, San Diego",United States
niemasd_FAVITES,smirarab,,None
mandricigor_isoem2,mandricigor,Los Angeles,United States
mandricigor_isoem2,iim03001,,None
chengyuan_reago,chengyuan,,None
prafols_rMSIproc,prafols,,None
prafols_rMSIproc,LlucSF,Tarragona,Spain
prafols_rMSIproc,sapista,,None
sestaton_transposome-scripts,sestaton,,None
raivokolde_seqlm,raivokolde,"Tartu, Estonia",Estonia
raivokolde_seqlm,kasparmartens,"Oxford, UK",United Kingdom
luispedro_Coelho2015_NetsDetermination,luispedro,Luxembourg & Shanghai,China
luispedro_Coelho2015_NetsDetermination,jacarrico,Portugal,Portugal
gversmee_dbgap2x,gversmee,"Cambridge, MA",United States
gversmee_dbgap2x,mik4unix,,None
gversmee_dbgap2x,mikaeldusenne,,None
Bobay-Ochman_ConSpeciFix,kitchWWW,Look to your left. Over there.,Sao Tome and Principe
abbyyan3_BhGLM,nyiuab,,None
Xiangyang1984_Gcluster,Xiangyang1984,,None
SchulzLab_TEPIC,Florian411,Singapore,Singapore
SchulzLab_TEPIC,SchulzLab,"Frankfurt, Germany",Germany
SchulzLab_TEPIC,Xethic,"Saarbrücken, Germany",Germany
SchulzLab_TEPIC,ptrebert,,None
SchulzLab_TEPIC,ndelange,,None
semin_ulla,semin,"Ulsan, Korea",South Korea
wsjeon92_FP2VEC,wsjeon92,,None
bgm-cwg_novoCaller,anwoy,,None
bgm-cwg_novoCaller,agnestothp,,None
civisanalytics_python-glmnet,wlattner,Seattle,United States
civisanalytics_python-glmnet,mwjjeong,"Gyunggi-do, Korea",South Korea
civisanalytics_python-glmnet,eli-goodfriend,"New York, NY",United States
civisanalytics_python-glmnet,jacksonlee-civis,,None
civisanalytics_python-glmnet,kcrum,,None
civisanalytics_python-glmnet,lingling93,,None
civisanalytics_python-glmnet,mheilman,,None
civisanalytics_python-glmnet,VictorRodriguez,Guadalajara Mexico,Mexico
civisanalytics_python-glmnet,eric-valente,,None
ahmedaq_RocaSec,ahmedaq,Hong Kong,Hong Kong
fhcrc_nestly,habnabit,,None
fhcrc_nestly,cmccoy,"Seattle, WA",United States
fhcrc_nestly,matsen,"Seattle, Washington, USA",United States
fhcrc_nestly,metasoarous,"Seattle WA, USA",United States
aleccrowell_LIMBR,aleccrowell,Washington DC,United States
najoshi_sickle,najoshi,,None
najoshi_sickle,vsbuffalo,"Eugene, OR",United States
RoysamLab_TIMING2,troylhy1991,,None
RoysamLab_TIMING2,RoysamLab,"Houston, TX",United States
zhanxw_seqminer,zhanxw,,None
zhanxw_seqminer,yang-lina,,None
zhanxw_seqminer,bitdeli-chef,"San Francisco,CA",United States
zhanxw_seqminer,dtrudg,North Texas,United States
zhanxw_seqminer,SRenan,,None
zhanxw_seqminer,timoast,New York,United States
epiviz_epivizFileParser,jkanche,San Francisco,United States
epiviz_epivizFileParser,VictorAlexRoche,,None
epiviz_epivizFileParser,hanyelgaml-roche,,None
epiviz_epivizFileParser,hcorrada,,None
tseemann_VelvetOptimiser,Slugger70,"Parkville, Victoria, Australia",Australia
tseemann_VelvetOptimiser,tseemann,"Melbourne, AUSTRALIA",United States
tseemann_VelvetOptimiser,simongladman,,None
tseemann_VelvetOptimiser,andersgs,Australia,Australia
tseemann_VelvetOptimiser,abretaud,"Rennes, France",France
tseemann_VelvetOptimiser,gedankenstuecke,"Paris, France",France
tseemann_VelvetOptimiser,robsyme,"Montréal, QC, Canada",Canada
RubyPeters_Angular-Ripleys-K,RubyPeters,,None
RegulatoryGenomicsGroup_chicdiff,mspivakov,,None
